 TIME                    	HPT_Power                	LPT_Power                	Cond_Heat                	Cond_TES_FGC_Heat        	FGC_Heat                 	TES_Heat                 	DeaPumps_Power           	CondPump_Power           	mdot_FUEL                	ToTES                    	
  +1.1000000000000000E+01	  +2.7024190553987719E+07	  +9.5279520689626969E+06	  +0.0000000000000000E+00	  +1.7200393842600000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1217145842408000E+06	  +3.6708724007008204E+04	  +1.2148920827483315E+02	  +0.0000000000000000E+00	
  +1.2000000000000000E+01	  +2.7974360553098910E+07	  +1.0014182186469575E+07	  +0.0000000000000000E+00	  +1.7988290690400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1221045649627761E+06	  +3.7473300166697052E+04	  +1.2140377606595813E+02	  +0.0000000000000000E+00	
  +1.3000000000000000E+01	  +2.8223026485836782E+07	  +1.0154601785879388E+07	  +0.0000000000000000E+00	  +1.8163713428999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1221763556891268E+06	  +3.7591249614003100E+04	  +1.2138722901541277E+02	  +0.0000000000000000E+00	
  +1.4000000000000000E+01	  +2.8212643912227355E+07	  +1.0134566774893899E+07	  +0.0000000000000000E+00	  +1.8194933192400002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1223160722952972E+06	  +3.7606938255501991E+04	  +1.2137328246931878E+02	  +0.0000000000000000E+00	
  +1.5000000000000000E+01	  +2.8080793907201361E+07	  +1.0027911043349141E+07	  +0.0000000000000000E+00	  +1.8130668971399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222866871710643E+06	  +3.7560634739683221E+04	  +1.2136665927041874E+02	  +0.0000000000000000E+00	
  +1.6000000000000000E+01	  +2.8087567288291760E+07	  +9.9712067212467976E+06	  +0.0000000000000000E+00	  +1.8112626378000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1223049515761952E+06	  +3.7701009662362754E+04	  +1.2137334665325109E+02	  +0.0000000000000000E+00	
  +1.7000000000000000E+01	  +2.8075465349481128E+07	  +9.9200037181236129E+06	  +0.0000000000000000E+00	  +1.8118599659999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222618569876566E+06	  +3.7783229130406638E+04	  +1.2137082843796415E+02	  +0.0000000000000000E+00	
  +1.8000000000000000E+01	  +2.8002999020076759E+07	  +9.8867416205643192E+06	  +0.0000000000000000E+00	  +1.8097963514999998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222829014841714E+06	  +3.7830683642862110E+04	  +1.2136669166023617E+02	  +0.0000000000000000E+00	
  +1.9000000000000000E+01	  +2.7773691245218389E+07	  +9.7537165963678546E+06	  +0.0000000000000000E+00	  +1.7993183556600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222865027965400E+06	  +3.7630464221389397E+04	  +1.2136515323673051E+02	  +0.0000000000000000E+00	
  +2.0000000000000000E+01	  +2.7749435967047460E+07	  +9.7260296325988863E+06	  +0.0000000000000000E+00	  +1.8022635696600002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1221860132731763E+06	  +3.7666975508103751E+04	  +1.2137516170495186E+02	  +0.0000000000000000E+00	
  +2.1000000000000000E+01	  +2.7926041870724201E+07	  +9.8010068646939900E+06	  +0.0000000000000000E+00	  +1.8343251988200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222155361682912E+06	  +3.7857120247420462E+04	  +1.2138104812686420E+02	  +0.0000000000000000E+00	
  +2.2000000000000000E+01	  +2.8126028856626101E+07	  +9.9086141054829601E+06	  +0.0000000000000000E+00	  +1.8922726659600002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1222727329464688E+06	  +3.7907852033278374E+04	  +1.2137230248878785E+02	  +0.0000000000000000E+00	
  +2.3000000000000000E+01	  +2.8376167815851502E+07	  +1.0011032527196297E+07	  +0.0000000000000000E+00	  +1.9419924743999997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1224526856541138E+06	  +3.8202218584224021E+04	  +1.2135827548726346E+02	  +0.0000000000000000E+00	
  +2.4000000000000000E+01	  +2.8563513364492338E+07	  +1.0054584349469965E+07	  +0.0000000000000000E+00	  +1.9658951463600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1224526856541138E+06	  +3.8386221256996265E+04	  +1.2132621880803107E+02	  +0.0000000000000000E+00	
  +2.5000000000000000E+01	  +2.8624888494253714E+07	  +1.0055792200004594E+07	  +0.0000000000000000E+00	  +1.9726699347000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225411862846906E+06	  +3.8495134595327560E+04	  +1.2131764396580559E+02	  +0.0000000000000000E+00	
  +2.6000000000000000E+01	  +2.8644531339941993E+07	  +1.0016432330425518E+07	  +0.0000000000000000E+00	  +1.9725284827800003E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225871089747115E+06	  +3.8517690351020130E+04	  +1.2130534984211695E+02	  +0.0000000000000000E+00	
  +2.7000000000000000E+01	  +2.8639052562723547E+07	  +9.9547831157357767E+06	  +0.0000000000000000E+00	  +1.9718962203600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225678572265382E+06	  +3.8613586937074644E+04	  +1.2130234540919749E+02	  +0.0000000000000000E+00	
  +2.8000000000000000E+01	  +2.8604795850761287E+07	  +9.8689671002259292E+06	  +0.0000000000000000E+00	  +1.9710027475200003E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225716550282524E+06	  +3.8717764192967334E+04	  +1.2129759703647638E+02	  +0.0000000000000000E+00	
  +2.9000000000000000E+01	  +2.8704867667358331E+07	  +9.8677724952733926E+06	  +0.0000000000000000E+00	  +1.9894631232600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1226842928271191E+06	  +3.8957100874179829E+04	  +1.2129583254105586E+02	  +0.0000000000000000E+00	
  +3.0000000000000000E+01	  +2.8632586425949112E+07	  +9.7521811508151237E+06	  +0.0000000000000000E+00	  +1.9934341884000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1226842928271191E+06	  +3.8993028133852444E+04	  +1.2127012941497681E+02	  +0.0000000000000000E+00	
  +3.1000000000000000E+01	  +2.8282839920470580E+07	  +9.5113572477874625E+06	  +0.0000000000000000E+00	  +1.9664104501800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225552774051430E+06	  +3.9029879904755704E+04	  +1.2127454862416265E+02	  +0.0000000000000000E+00	
  +3.2000000000000000E+01	  +2.8076534674419515E+07	  +9.3297555145512670E+06	  +0.0000000000000000E+00	  +1.9531051048800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225873255457133E+06	  +3.9279131804823424E+04	  +1.2128914988365743E+02	  +0.0000000000000000E+00	
  +3.3000000000000000E+01	  +2.8220810611954629E+07	  +9.3818477290865090E+06	  +0.0000000000000000E+00	  +1.9603690012800002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1225765840119449E+06	  +3.9346344778634397E+04	  +1.2128145472891944E+02	  +0.0000000000000000E+00	
  +3.4000000000000000E+01	  +2.9132132350411329E+07	  +9.8361056725395713E+06	  +0.0000000000000000E+00	  +2.0374113322799999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1228893326388092E+06	  +3.9872332579847185E+04	  +1.2121859098596323E+02	  +0.0000000000000000E+00	
  +3.5000000000000000E+01	  +3.0397964925536618E+07	  +1.0498791458519323E+07	  +0.0000000000000000E+00	  +2.1440394016199997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1233177352541375E+06	  +4.0549958547437571E+04	  +1.2113879750398419E+02	  +0.0000000000000000E+00	
  +3.6000000000000000E+01	  +3.1114401630027257E+07	  +1.0986256892205074E+07	  +0.0000000000000000E+00	  +2.1974308214399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236402690792249E+06	  +4.0736935489212556E+04	  +1.2107712813578146E+02	  +0.0000000000000000E+00	
  +3.7000000000000000E+01	  +3.2061907117951300E+07	  +1.1459170048657596E+07	  +0.0000000000000000E+00	  +2.2556210534999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1238531550241392E+06	  +4.1263753414574647E+04	  +1.2103772937882870E+02	  +0.0000000000000000E+00	
  +3.8000000000000000E+01	  +3.2814881416503977E+07	  +1.1880403783141376E+07	  +0.0000000000000000E+00	  +2.3041257278400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1241352886899512E+06	  +4.1513202658608054E+04	  +1.2098650516283068E+02	  +0.0000000000000000E+00	
  +3.9000000000000000E+01	  +3.2956914478254940E+07	  +1.2166418925171629E+07	  +0.0000000000000000E+00	  +2.3119251416999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1241352886899512E+06	  +4.1415921414307370E+04	  +1.2098648665931242E+02	  +0.0000000000000000E+00	
  +4.0000000000000000E+01	  +3.3025119098010935E+07	  +1.2539310963801159E+07	  +0.0000000000000000E+00	  +2.3111714964600000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1241496075097290E+06	  +4.0931236635109621E+04	  +1.2098858651854040E+02	  +0.0000000000000000E+00	
  +4.1000000000000000E+01	  +3.2891869549581900E+07	  +1.2647732529112108E+07	  +0.0000000000000000E+00	  +2.2980706698600003E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240051477251679E+06	  +4.0579536141100449E+04	  +1.2101280013266941E+02	  +0.0000000000000000E+00	
  +4.2000000000000000E+01	  +3.2645620481643833E+07	  +1.2464766401538920E+07	  +0.0000000000000000E+00	  +2.2804247316600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240051477251679E+06	  +4.0432300178322199E+04	  +1.2103721375401553E+02	  +0.0000000000000000E+00	
  +4.3000000000000000E+01	  +3.2068858800681278E+07	  +1.2139562585751830E+07	  +0.0000000000000000E+00	  +2.2469181602399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1237254871740276E+06	  +4.0205360707470201E+04	  +1.2108895464839350E+02	  +0.0000000000000000E+00	
  +4.4000000000000000E+01	  +3.0730598971270949E+07	  +1.1403223038817331E+07	  +0.0000000000000000E+00	  +2.1549808834200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1233975396920233E+06	  +3.9479627529687801E+04	  +1.2114871469431287E+02	  +0.0000000000000000E+00	
  +4.5000000000000000E+01	  +3.0297977390283227E+07	  +1.0962456062215479E+07	  +0.0000000000000000E+00	  +2.1248579847600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232468820864775E+06	  +3.9583102421921765E+04	  +1.2116489020840048E+02	  +0.0000000000000000E+00	
  +4.6000000000000000E+01	  +3.0720087489284553E+07	  +1.0910816004520139E+07	  +0.0000000000000000E+00	  +2.1636331090200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1234096774497388E+06	  +4.0314046777826385E+04	  +1.2117452759534551E+02	  +0.0000000000000000E+00	
  +4.7000000000000000E+01	  +3.0806394467731576E+07	  +1.0896604744204503E+07	  +0.0000000000000000E+00	  +2.1680815271399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1234096774497388E+06	  +4.0306379971570874E+04	  +1.2112980372790692E+02	  +0.0000000000000000E+00	
  +4.8000000000000000E+01	  +3.0294050784621142E+07	  +1.0774410408097940E+07	  +0.0000000000000000E+00	  +2.1306424480199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232782571091184E+06	  +3.9927293671371430E+04	  +1.2116481597224767E+02	  +0.0000000000000000E+00	
  +4.9000000000000000E+01	  +2.9510146645243626E+07	  +1.0361300345216114E+07	  +0.0000000000000000E+00	  +2.0762476637400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1230480179994348E+06	  +3.9358112856900669E+04	  +1.2120530572045006E+02	  +0.0000000000000000E+00	
  +5.0000000000000000E+01	  +2.8965261176395997E+07	  +9.9353083780057915E+06	  +0.0000000000000000E+00	  +2.0464559121599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1227857910865706E+06	  +3.9233923626087351E+04	  +1.2122141920939555E+02	  +0.0000000000000000E+00	
  +5.1000000000000000E+01	  +2.8651750299692944E+07	  +9.7470424168424103E+06	  +0.0000000000000000E+00	  +2.0314668405599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1227857910865706E+06	  +3.9134316881251834E+04	  +1.2124435060401532E+02	  +0.0000000000000000E+00	
  +5.2000000000000000E+01	  +2.8619030791379929E+07	  +9.8280105234388448E+06	  +0.0000000000000000E+00	  +2.0283382054800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1226835999197760E+06	  +3.8992740352398541E+04	  +1.2126241073357829E+02	  +0.0000000000000000E+00	
  +5.3000000000000000E+01	  +2.8799042324350718E+07	  +9.9177169613324963E+06	  +0.0000000000000000E+00	  +2.0353464147600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1227193608569745E+06	  +3.9078175960925168E+04	  +1.2126834911220678E+02	  +0.0000000000000000E+00	
  +5.4000000000000000E+01	  +2.8968472073714159E+07	  +1.0046601581468973E+07	  +0.0000000000000000E+00	  +2.0434128663600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1226896836309256E+06	  +3.9032373873346442E+04	  +1.2126515780502189E+02	  +0.0000000000000000E+00	
  +5.5000000000000000E+01	  +2.9000760964109950E+07	  +1.0161518751667738E+07	  +0.0000000000000000E+00	  +2.0463580407600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1227864387367440E+06	  +3.8931544574902815E+04	  +1.2125774864484794E+02	  +0.0000000000000000E+00	
  +5.6000000000000000E+01	  +2.9211882505869925E+07	  +1.0240457608177088E+07	  +0.0000000000000000E+00	  +2.0551977703799999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1227695726424460E+06	  +3.9077118007812867E+04	  +1.2125946179052889E+02	  +0.0000000000000000E+00	
  +5.7000000000000000E+01	  +2.9980565983216800E+07	  +1.0529697747763088E+07	  +0.0000000000000000E+00	  +2.0898858932999998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1230811381115282E+06	  +3.9870727421032083E+04	  +1.2119733504612115E+02	  +0.0000000000000000E+00	
  +5.8000000000000000E+01	  +3.0738834158750609E+07	  +1.0723276595695069E+07	  +0.0000000000000000E+00	  +2.1293923408200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1234162330430639E+06	  +4.0733853526735962E+04	  +1.2112774696965468E+02	  +0.0000000000000000E+00	
  +5.9000000000000000E+01	  +3.1171288730145901E+07	  +1.0805167591918517E+07	  +0.0000000000000000E+00	  +2.1592871107200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1237171755573491E+06	  +4.1375278803520006E+04	  +1.2105094723548548E+02	  +0.0000000000000000E+00	
  +6.0000000000000000E+01	  +3.1864812580057457E+07	  +1.0974407443125714E+07	  +0.0000000000000000E+00	  +2.2203834589800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239661366120330E+06	  +4.1970323396767730E+04	  +1.2101252631336826E+02	  +0.0000000000000000E+00	
  +6.1000000000000000E+01	  +3.2616025343132142E+07	  +1.1333248904423106E+07	  +0.0000000000000000E+00	  +2.2960071903599998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1242270279131928E+06	  +4.2410483260859117E+04	  +1.2096100963295076E+02	  +0.0000000000000000E+00	
  +6.2000000000000000E+01	  +3.3049536907969698E+07	  +1.1582863991060387E+07	  +0.0000000000000000E+00	  +2.3270083592400002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1242526558197341E+06	  +4.2481254543343130E+04	  +1.2095199388148400E+02	  +0.0000000000000000E+00	
  +6.3000000000000000E+01	  +3.3079168752474710E+07	  +1.1532560053850275E+07	  +0.0000000000000000E+00	  +2.3281207898400000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1243494805427894E+06	  +4.2558054385682262E+04	  +1.2093887196793283E+02	  +0.0000000000000000E+00	
  +6.4000000000000000E+01	  +3.3040561340320390E+07	  +1.1349263046269329E+07	  +0.0000000000000000E+00	  +2.3272025128200004E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1243424243522130E+06	  +4.2845898753781425E+04	  +1.2093602879132494E+02	  +0.0000000000000000E+00	
  +6.5000000000000000E+01	  +3.3015443801724419E+07	  +1.1252341792080969E+07	  +0.0000000000000000E+00	  +2.3275356525000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1243424243522130E+06	  +4.2987369781789275E+04	  +1.2091652869479852E+02	  +0.0000000000000000E+00	
  +6.6000000000000000E+01	  +3.2980324520692769E+07	  +1.1137934279328791E+07	  +0.0000000000000000E+00	  +2.3277635796600002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244022919272843E+06	  +4.3344801721833865E+04	  +1.2091706161502323E+02	  +0.0000000000000000E+00	
  +6.7000000000000000E+01	  +3.2976903262294035E+07	  +1.1032458235597963E+07	  +0.0000000000000000E+00	  +2.3286068593199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1244670706826085E+06	  +4.3434298098266176E+04	  +1.2089839571034815E+02	  +0.0000000000000000E+00	
  +6.8000000000000000E+01	  +3.2293205748643659E+07	  +1.0764691730668714E+07	  +0.0000000000000000E+00	  +2.2732159552199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1242768528455098E+06	  +4.3128141562626988E+04	  +1.2089595199153112E+02	  +0.0000000000000000E+00	
  +6.9000000000000000E+01	  +3.1240406374386206E+07	  +1.0356645387643851E+07	  +0.0000000000000000E+00	  +2.2221864673199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240331905421864E+06	  +4.2462549099088137E+04	  +1.2097539575394681E+02	  +0.0000000000000000E+00	
  +7.0000000000000000E+01	  +2.9825227513782844E+07	  +9.8380200817272384E+06	  +0.0000000000000000E+00	  +2.1715976413800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1234495740950196E+06	  +4.1351442960206354E+04	  +1.2107225718928900E+02	  +0.0000000000000000E+00	
  +7.1000000000000000E+01	  +2.9396398745479248E+07	  +9.6686339082558956E+06	  +0.0000000000000000E+00	  +2.1638264491800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232366549415202E+06	  +4.0855137786949672E+04	  +1.2110302141759740E+02	  +0.0000000000000000E+00	
  +7.2000000000000000E+01	  +2.9369640733818792E+07	  +9.6427426690423209E+06	  +0.0000000000000000E+00	  +2.1816099862199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232366549415202E+06	  +4.0930477748296435E+04	  +1.2114519690063115E+02	  +0.0000000000000000E+00	
  +7.3000000000000000E+01	  +2.8906855369531341E+07	  +9.3263034600887746E+06	  +0.0000000000000000E+00	  +2.1710623822200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232028034262264E+06	  +4.0847956691889471E+04	  +1.2114247209202901E+02	  +0.0000000000000000E+00	
  +7.4000000000000000E+01	  +2.9165745988268532E+07	  +9.4207083598299734E+06	  +0.0000000000000000E+00	  +2.1906421891199997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1230510416250688E+06	  +4.1020606066899869E+04	  +1.2116067154627140E+02	  +0.0000000000000000E+00	
  +7.5000000000000000E+01	  +2.9349980352490954E+07	  +9.5039757571765259E+06	  +0.0000000000000000E+00	  +2.2063107484800002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1231869878213804E+06	  +4.1197775561733491E+04	  +1.2115071335100482E+02	  +0.0000000000000000E+00	
  +7.6000000000000000E+01	  +2.9330449434288040E+07	  +9.5043231450019144E+06	  +0.0000000000000000E+00	  +2.2017107665800002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232603823879508E+06	  +4.1197775561733491E+04	  +1.2113547012556951E+02	  +0.0000000000000000E+00	
  +7.7000000000000000E+01	  +2.9209307847903244E+07	  +9.4724238250863682E+06	  +0.0000000000000000E+00	  +2.1925751389200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232337974842237E+06	  +4.1162856412697372E+04	  +1.2113054579953908E+02	  +0.0000000000000000E+00	
  +7.8000000000000000E+01	  +2.9221616696226731E+07	  +9.4627519943693262E+06	  +0.0000000000000000E+00	  +2.1969799920000002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232483529789702E+06	  +4.1165740672732420E+04	  +1.2113765303157935E+02	  +0.0000000000000000E+00	
  +7.9000000000000000E+01	  +2.9178817620003462E+07	  +9.4419083502202332E+06	  +0.0000000000000000E+00	  +2.1897674044199997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232017117355231E+06	  +4.1102769262770053E+04	  +1.2113568606308874E+02	  +0.0000000000000000E+00	
  +8.0000000000000000E+01	  +2.9172422232590958E+07	  +9.4443293270075750E+06	  +0.0000000000000000E+00	  +2.1893971807800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1232153353850686E+06	  +4.1102769262770053E+04	  +1.2113942505375209E+02	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +2.9185900410192572E+07	  +9.4346030075022206E+06	  +0.0000000000000000E+00	  +2.1936050081999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1231910004431005E+06	  +4.1064707718908234E+04	  +1.2114150242922700E+02	  +0.0000000000000000E+00	
  +8.2000000000000000E+01	  +2.9658433901361547E+07	  +9.6666339146179352E+06	  +0.0000000000000000E+00	  +2.2345709896799999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1233832700300391E+06	  +4.1458561518097398E+04	  +1.2109932989473627E+02	  +0.0000000000000000E+00	
  +8.3000000000000000E+01	  +3.0300417495090485E+07	  +9.9288314852329474E+06	  +0.0000000000000000E+00	  +2.2874449557599998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1235617693138279E+06	  +4.1853805162405282E+04	  +1.2110225942595548E+02	  +0.0000000000000000E+00	
  +8.4000000000000000E+01	  +3.0433194846721962E+07	  +9.9908630176542625E+06	  +0.0000000000000000E+00	  +2.3004219436200002E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1235617693138279E+06	  +4.1910259583496576E+04	  +1.2105414635687310E+02	  +0.0000000000000000E+00	
  +8.5000000000000000E+01	  +3.0300134457608357E+07	  +9.9666191880026869E+06	  +0.0000000000000000E+00	  +2.2862249510399997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236319253336503E+06	  +4.1910259583496576E+04	  +1.2105070954094204E+02	  +0.0000000000000000E+00	
  +8.6000000000000000E+01	  +3.0312559938690379E+07	  +9.9425465461334717E+06	  +0.0000000000000000E+00	  +2.2891477629599997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236641806354518E+06	  +4.1913593443227852E+04	  +1.2105561983176020E+02	  +0.0000000000000000E+00	
  +8.7000000000000000E+01	  +3.0373058999852397E+07	  +9.9473682282973342E+06	  +0.0000000000000000E+00	  +2.2951340224199998E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236186216808152E+06	  +4.1906014766017754E+04	  +1.2105470784502894E+02	  +0.0000000000000000E+00	
  +8.8000000000000000E+01	  +3.0409039305148352E+07	  +9.9542067636225671E+06	  +0.0000000000000000E+00	  +2.2941548359200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236318723786487E+06	  +4.1857381251601866E+04	  +1.2105265744927596E+02	  +0.0000000000000000E+00	
  +8.9000000000000000E+01	  +3.0553768496969346E+07	  +1.0006491453316005E+07	  +0.0000000000000000E+00	  +2.2992234955199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236451557102264E+06	  +4.1864839334389231E+04	  +1.2105337545886157E+02	  +0.0000000000000000E+00	
  +9.0000000000000000E+01	  +3.0557844008831501E+07	  +1.0018878667725366E+07	  +0.0000000000000000E+00	  +2.2970021304600000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236462140346766E+06	  +4.1879144144054764E+04	  +1.2104538221029442E+02	  +0.0000000000000000E+00	
  +9.1000000000000000E+01	  +3.0536815493893098E+07	  +1.0026370499141511E+07	  +0.0000000000000000E+00	  +2.2956287191199997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236990460800915E+06	  +4.2035609955029504E+04	  +1.2104622477932975E+02	  +0.0000000000000000E+00	
  +9.2000000000000000E+01	  +3.0451476154240690E+07	  +1.0009813812168067E+07	  +0.0000000000000000E+00	  +2.2796205211800000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236848738903953E+06	  +4.2035609955029504E+04	  +1.2104424591267095E+02	  +0.0000000000000000E+00	
  +9.3000000000000000E+01	  +3.0321277975368850E+07	  +9.9439474363367818E+06	  +0.0000000000000000E+00	  +2.2003105264199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236981722804341E+06	  +4.1843592161122753E+04	  +1.2104487137187019E+02	  +0.0000000000000000E+00	
  +9.4000000000000000E+01	  +3.0398938281400487E+07	  +9.9579699441874251E+06	  +0.0000000000000000E+00	  +2.1470895034200001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236754807242195E+06	  +4.1841691179395588E+04	  +1.2105318704519452E+02	  +0.0000000000000000E+00	
  +9.5000000000000000E+01	  +3.0660073309094518E+07	  +1.0080467132014386E+07	  +0.0000000000000000E+00	  +2.1919847643000001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1236269274694042E+06	  +4.2105255328864929E+04	  +1.2105396052405298E+02	  +0.0000000000000000E+00	
  +9.6000000000000000E+01	  +3.0915636803335235E+07	  +1.0190960644021546E+07	  +0.0000000000000000E+00	  +2.2362804881999999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1237502178327984E+06	  +4.2266636243928573E+04	  +1.2104044013216165E+02	  +0.0000000000000000E+00	
  +9.7000000000000000E+01	  +3.1219361657961898E+07	  +1.0320565143868603E+07	  +0.0000000000000000E+00	  +2.2675458756600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239494283157086E+06	  +4.2414872922631963E+04	  +1.2102239363193337E+02	  +0.0000000000000000E+00	
  +9.8000000000000000E+01	  +3.1801181139418088E+07	  +1.0524440521611914E+07	  +0.0000000000000000E+00	  +2.3014518325199997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240911011403322E+06	  +4.2701392699293989E+04	  +1.2099126003731254E+02	  +0.0000000000000000E+00	
  +9.9000000000000000E+01	  +3.1985283053647436E+07	  +1.0611910680837650E+07	  +0.0000000000000000E+00	  +2.3497905866399997E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1240911011403322E+06	  +4.2887958728716651E+04	  +1.2096079206399180E+02	  +0.0000000000000000E+00	
