Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);ZONE ONE LIGHTS:Lights Electric Energy [J](Hourly);ZONE ONE:Zone Air Temperature [C](Hourly);RADIATOR:Baseboard Total Heating Rate [W](Hourly);RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly);RADIATOR:Baseboard Water Inlet Temperature [C](Hourly);RADIATOR:Baseboard Water Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Rate [W](Hourly);DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly);DistrictHeating:Facility [J](Hourly) 
 04/01  03:00:00;-0.575;180000;20.07149917;905.5163574;0.01089936;55;23.93607131;1422.355079;23.77629819;55;0.01089936;5120478.285
 04/01  04:00:00;-0.933333333;180000;20.07316987;918.830226;0.011067393;55;23.96102632;1442.737678;23.80961485;55;0.011067393;5193855.641
 04/01  05:00:00;-1.333333333;180000;20.07323794;929.0977154;0.011195554;55;23.97917216;1457.926458;23.84197995;55;0.011195554;5248535.25
 04/01  06:00:00;-1.675;180000;20.07332642;919.4874665;0.011073089;55;23.96279613;1440.623658;23.87129096;55;0.011073089;5186245.168
 04/01  07:00:00;-2.033333333;360000;20.06415;804.5890043;0.009626297;55;23.74177857;1251.956865;23.88197954;55;0.009626297;4507044.715
 04/01  08:00:00;-1.908333333;360000;20.05200686;660.1489853;0.007834894;55;23.43323105;1019.515026;23.86483304;55;0.007834894;3670254.092
 04/01  09:00:00;-1.408333333;1080000;20.02370563;300.4655285;0.003463188;55;22.44525874;451.2754716;23.82053404;55;0.003463188;1624591.698
 04/01  10:00:00;-0.908333333;1080000;20.01232607;157.5011686;0.001788555;55;21.86955191;233.396919;23.77377738;55;0.001788555;840228.9085
 04/01  11:00:00;0;1080000;20.10692901;6.631285024;7.19124E-05;55;43.71050852;9.390437215;23.75577537;34.1703824;7.19124E-05;33805.57397
 04/01  12:00:00;1.141666667;1080000;20.30221214;0;0;55;55;0;23.7555736;23.7555736;0;0
 04/01  13:00:00;2.3;540000;20.01007915;33.61500242;0.000377362;55;32.54461868;49.28544611;23.74955958;44.58357504;0.000377362;177427.606
 04/01  14:00:00;2.741666667;540000;20.30393077;0;0;55;55;0;23.74587661;23.74587661;0;0
 04/01  15:00:00;2.583333333;540000;21.08016367;0;0;55;55;0;23.74587661;23.74587661;0;0
 04/01  16:00:00;2.441666667;540000;21.68431865;0;0;55;55;0;23.74587661;23.74587661;0;0
 04/01  17:00:00;1.583333333;540000;21.44920668;0;0;55;55;0;23.74587661;23.74587661;0;0
 04/01  18:00:00;0.183333333;180000;20.14465343;240.0826695;0.002850509;55;30.63020148;372.5847521;23.73352192;47.18646915;0.002850509;1341305.107
 04/01  19:00:00;-1.216666667;180000;20.04835457;672.9528197;0.008038527;55;23.45411379;1051.572958;23.70101763;55;0.008038527;3785662.647
 04/01  20:00:00;-1.566666667;180000;20.0648413;829.8794296;0.009956667;55;23.79044405;1302.128899;23.7092687;55;0.009956667;4687664.035
 04/01  21:00:00;-1.225;180000;20.06755403;855.1819435;0.0102671;55;23.84083295;1341.679285;23.73373377;55;0.0102671;4830045.427
 04/01  22:00:00;-0.866666667;180000;20.06705524;851.8213377;0.01022438;55;23.83405686;1335.091134;23.75722388;55;0.01022438;4806328.083
 04/01  23:00:00;-0.583333333;180000;20.06685988;843.1381385;0.010116156;55;23.81769745;1320.152505;23.77624152;55;0.010116156;4752549.017
 04/01  24:00:00;-0.441666667;180000;20.0663396;836.5260267;0.010033563;55;23.80487391;1308.743951;23.7912192;55;0.010033563;4711478.224
 04/02  01:00:00;-0.283333333;180000;20.06562858;830.5415101;0.009959515;55;23.79324344;1298.588416;23.80312144;55;0.009959515;4674918.297
 04/02  02:00:00;-0.141666667;180000;20.06510164;825.6156518;0.009896858;55;23.78310696;1290.038498;23.8122855;55;0.009896858;4644138.592
 04/02  03:00:00;0.016666667;180000;20.06553265;821.463287;0.009845594;55;23.77574778;1283.059185;23.81948478;55;0.009845594;4619013.065
 04/02  04:00:00;0.158333333;180000;20.06480298;816.1986128;0.00978009;55;23.76535967;1274.302497;23.82485744;55;0.00978009;4587488.991
 04/02  05:00:00;0.316666667;180000;20.06354853;810.8980621;0.009714585;55;23.75394658;1265.623644;23.82839091;55;0.009714585;4556245.118
 04/02  06:00:00;0.516666667;180000;20.06318359;800.4566194;0.009583576;55;23.73344642;1248.490975;23.83000084;55;0.009583576;4494567.511
 04/02  07:00:00;0.716666667;180000;20.06032004;766.3992259;0.009159222;55;23.66430828;1193.328519;23.82684063;55;0.009159222;4295982.669
 04/02  08:00:00;1.033333333;180000;20.05509971;703.7312138;0.008383137;55;23.53227143;1092.653324;23.81423597;55;0.008383137;3933551.965
 04/02  09:00:00;1.433333333;180000;20.04851989;627.3948109;0.007443292;55;23.36138489;970.9037898;23.79007594;55;0.007443292;3495253.643
 04/02  10:00:00;1.833333333;180000;20.04182127;555.6591568;0.006566103;55;23.18877274;857.4060415;23.75649103;55;0.006566103;3086661.749
 04/02  11:00:00;2.291666667;180000;20.03717729;499.5441967;0.005884003;55;23.04548713;769.2998703;23.717479;55;0.005884003;2769479.533
 04/02  12:00:00;2.733333333;180000;20.03433782;463.0018262;0.00544256;55;22.94755778;712.5255065;23.67635808;55;0.00544256;2565091.823
 04/02  13:00:00;3.191666667;180000;20.03262505;445.1687501;0.005227535;55;22.89787261;685.2706125;23.63557007;55;0.005227535;2466974.205
 04/02  14:00:00;3.283333333;180000;20.03280841;448.9112239;0.005273103;55;22.90804398;692.1121435;23.59654778;55;0.005273103;2491603.717
 04/02  15:00:00;3.141666667;180000;20.03558594;483.9765348;0.005698882;55;23.00339286;748.8279237;23.56186296;55;0.005698882;2695780.525
 04/02  16:00:00;2.983333333;180000;20.03978015;538.5288984;0.006362469;55;23.14480855;836.7457151;23.53472562;55;0.006362469;3012284.574
 04/02  17:00:00;2.783333333;180000;20.04564979;607.8449406;0.007209754;55;23.31363764;948.6544332;23.51872504;55;0.007209754;3415155.96
 04/02  18:00:00;2.525;180000;20.05212582;682.3224424;0.008125392;55;23.48368463;1069.176792;23.51730135;55;0.008125392;3849036.452
 04/02  19:00:00;2.283333333;180000;20.05696963;738.2618792;0.008814612;55;23.60449006;1159.395763;23.53003124;55;0.008814612;4173824.746
 04/02  20:00:00;2.083333333;180000;20.06014115;769.5860712;0.009201942;55;23.67023894;1209.51464;23.55150178;55;0.009201942;4354252.704
 04/02  21:00:00;1.941666667;180000;20.06148966;788.6628234;0.009438328;55;23.70915854;1239.593295;23.57659028;55;0.009438328;4462535.863
 04/02  22:00:00;1.783333333;180000;20.06348581;806.2265151;0.009657625;55;23.74484956;1267.307754;23.60344275;55;0.009657625;4562307.916
 04/02  23:00:00;1.816666667;180000;20.06386803;818.5173156;0.009811418;55;23.7689269;1286.341221;23.63138688;55;0.009811418;4630828.395
 04/02  24:00:00;1.958333333;180000;20.06447383;817.3626577;0.009797178;55;23.76729923;1283.400989;23.65754691;55;0.009797178;4620243.56
 04/03  01:00:00;2.116666667;180000;20.0633838;809.8468789;0.009703193;55;23.752127;1270.19339;23.6795696;55;0.009703193;4572696.203
 04/03  02:00:00;1.791666667;180000;20.0641059;811.9616809;0.009728825;55;23.75637954;1272.791457;23.69810043;55;0.009728825;4582049.246
 04/03  03:00:00;1.15;180000;20.06563831;829.2817209;0.009945275;55;23.79074079;1300.310268;23.71723684;55;0.009945275;4681116.964
 04/03  04:00:00;0.491666667;180000;20.06731391;850.9567236;0.010215836;55;23.8325095;1334.749497;23.73907796;55;0.010215836;4805098.19
 04/03  05:00:00;0.258333333;180000;20.0684435;865.508002;0.010398109;55;23.86086453;1357.512439;23.76324431;55;0.010398109;4887044.781
 04/03  06:00:00;0.3;360000;20.06462913;810.2902383;0.009697497;55;23.75303175;1265.357481;23.78020202;55;0.009697497;4555286.93
 04/03  07:00:00;0.358333333;360000;20.05724134;723.2602499;0.008612403;55;23.57178201;1123.752368;23.78049304;55;0.008612403;4045508.523
 04/03  08:00:00;1.1;1080000;20.02575205;322.6656676;0.003725918;55;22.51277184;486.6305644;23.74767824;55;0.003725918;1751870.032
 04/03  09:00:00;2.3;3240000;21.52298798;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  10:00:00;3.5;3240000;22.94609939;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  11:00:00;4.466666667;3240000;23.88374247;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  12:00:00;5.325;3240000;24.22000485;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  13:00:00;6.166666667;3240000;24.43899667;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  14:00:00;6.325;3240000;24.76631186;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  15:00:00;6.083333333;3240000;24.73961018;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  16:00:00;5.825;3240000;24.26545374;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  17:00:00;5.35;3240000;23.40853183;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  18:00:00;4.75;1800000;21.30447829;0;0;55;55;0;23.72369564;23.72369564;0;0
 04/03  19:00:00;4.15;1080000;20.02757657;314.6624636;0.003660058;55;25.28637653;478.8016932;23.70336181;52.3936413;0.003660058;1723686.095
 04/03  20:00:00;3.433333333;1080000;20.03715924;468.8110515;0.005473888;55;22.95432355;717.041447;23.65910803;55;0.005473888;2581349.209
 04/03  21:00:00;2.575;720000;20.04993935;627.4312195;0.007413388;55;23.35487644;971.9429721;23.63150468;55;0.007413388;3498994.699
 04/03  22:00:00;1.733333333;720000;20.05400332;673.512868;0.007982991;55;23.46113382;1046.989448;23.62046848;55;0.007982991;3769162.013
 04/03  23:00:00;1.108333333;360000;20.06383738;800.3413947;0.009569336;55;23.73033903;1254.669987;23.6296988;55;0.009569336;4516811.953
 04/03  24:00:00;0.666666667;180000;20.06749537;855.7287263;0.010272796;55;23.84119449;1345.657342;23.65864635;55;0.010272796;4844366.432
 04/04  01:00:00;0.208333333;180000;20.06849732;863.4932502;0.010372477;55;23.85698653;1357.265326;23.69194485;55;0.010372477;4886155.174
 04/04  02:00:00;-0.233333333;180000;20.06897891;876.2255515;0.010531966;55;23.88092543;1376.706805;23.72429004;55;0.010531966;4956144.499
 04/04  03:00:00;-0.575;180000;20.07053039;891.025221;0.010717087;55;23.9087246;1399.465319;23.75633605;55;0.010717087;5038075.148
 04/04  04:00:00;-0.933333333;180000;20.07221631;907.2587812;0.010919296;55;23.93944594;1424.392236;23.78862412;55;0.010919296;5127812.051
 04/04  05:00:00;-0.983333333;180000;20.07324193;918.5680722;0.011061697;55;23.96030155;1441.476117;23.82083683;55;0.011061697;5189314.021
 04/04  06:00:00;-0.783333333;360000;20.06604589;825.3728323;0.009882618;55;23.7820325;1286.960422;23.84185571;55;0.009882618;4633057.518
 04/04  07:00:00;-0.583333333;360000;20.04473216;569.0405838;0.006718472;55;23.21115597;875.3146917;23.82541066;55;0.006718472;3151132.89
 04/04  08:00:00;0.783333333;1080000;20.1153041;38.15666356;0.000425067;55;38.22828299;55.43157304;23.79460405;39.39646113;0.000425067;199553.6629
 04/04  09:00:00;3.041666667;3240000;22.99777316;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  10:00:00;5.283333333;3240000;25.02366533;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  11:00:00;6.783333333;3240000;25.67113154;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  12:00:00;7.725;3240000;25.39124752;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  13:00:00;8.683333333;3240000;25.24419117;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  14:00:00;8.983333333;3240000;25.90600383;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  15:00:00;8.841666667;3240000;26.84334462;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  16:00:00;8.683333333;3240000;27.4536164;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  17:00:00;7.725;3240000;27.18849549;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  18:00:00;6.166666667;1800000;24.63059905;0;0;55;55;0;23.79292226;23.79292226;0;0
 04/04  19:00:00;4.625;1080000;21.2631473;18.71012982;0.000224993;55;52.26752198;29.34764444;23.79275528;26.39351207;0.000224993;105651.52
 04/04  20:00:00;3.241666667;1080000;20.02623127;373.8072303;0.004358178;55;22.66370839;569.0249489;23.7636634;55;0.004358178;2048489.816
 04/04  21:00:00;1.941666667;720000;20.05151498;642.8714681;0.007607053;55;23.39000031;994.2788165;23.72745407;55;0.007607053;3579403.739
 04/04  22:00:00;0.641666667;720000;20.05747009;711.9580967;0.008455762;55;23.54485361;1105.703132;23.71333657;55;0.008455762;3980531.275
 04/04  23:00:00;-0.366666667;360000;20.06849539;847.7121594;0.010158876;55;23.82432852;1328.005273;23.72268947;55;0.010158876;4780818.984
 04/04  24:00:00;-1.225;180000;20.07323195;917.6731887;0.011047457;55;23.95792171;1442.670359;23.75491425;55;0.011047457;5193613.291
 04/05  01:00:00;-2.066666667;180000;20.07510317;941.9509476;0.011355043;55;24.00305122;1480.903815;23.79552613;55;0.011355043;5331253.733
 04/05  02:00:00;-2.691666667;180000;20.07816222;971.0341694;0.011719589;55;24.05491561;1526.350556;23.83816444;55;0.011719589;5494862.001
 04/05  03:00:00;-3.191666667;180000;20.08063814;998.4378451;0.012064199;55;24.10389068;1568.941233;23.88350328;55;0.012064199;5648188.437
 04/05  04:00:00;-3.691666667;180000;20.08279151;1018.958945;0.012323369;55;24.13983788;1600.278187;23.92935866;55;0.012323369;5761001.474
 04/05  05:00:00;-3.725;180000;20.0834017;1029.088781;0.012451529;55;24.15738449;1614.622096;23.97346071;55;0.012451529;5812639.547
 04/05  06:00:00;-3.366666667;360000;20.0752604;924.1355463;0.011115809;55;23.97035864;1440.062607;24.00267142;55;0.011115809;5184225.385
 04/05  07:00:00;-3.025;360000;20.0503748;630.8537897;0.00747462;55;23.35790844;968.803896;23.98549746;55;0.00747462;3487694.026
 04/05  08:00:00;-1.441666667;1080000;20.08111309;57.05791556;0.000640804;55;38.32906436;83.15032079;23.94749257;39.47221964;0.000640804;299341.1548
 04/05  09:00:00;1.058333333;3240000;22.95047721;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  10:00:00;3.558333333;3240000;25.05600703;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  11:00:00;5.358333333;3240000;25.80164119;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  12:00:00;6.6;3240000;25.61672092;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  13:00:00;7.858333333;3240000;25.56017065;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  14:00:00;8.75;3240000;26.29762157;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  15:00:00;9.408333333;3240000;27.30977829;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  16:00:00;10.05;3240000;27.99888723;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  17:00:00;9.716666667;3240000;27.79574169;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  18:00:00;8.658333333;1800000;25.30544292;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  19:00:00;7.616666667;1080000;21.97634409;0;0;55;55;0;23.94443927;23.94443927;0;0
 04/05  20:00:00;6.15;1080000;20.05633877;207.8617394;0.00240871;55;27.70919897;312.8657182;23.92940099;49.82407321;0.00240871;1126316.586
 04/05  21:00:00;4.408333333;720000;20.04415669;555.112042;0.006536198;55;23.17985086;850.1908092;23.87847654;55;0.006536198;3060686.913
 04/05  22:00:00;2.65;720000;20.05240125;646.7855202;0.007655469;55;23.40114046;997.0089012;23.83965223;55;0.007655469;3589232.044
 04/05  23:00:00;1.608333333;360000;20.06480143;797.7645946;0.00953516;55;23.72590454;1242.390901;23.82481427;55;0.00953516;4472607.244
 04/05  24:00:00;1.108333333;180000;20.0689617;853.2674908;0.010241468;55;23.83765412;1334.129328;23.83158378;55;0.010241468;4802865.582
 04/06  01:00:00;0.608333333;180000;20.06886;859.8410558;0.010326909;55;23.85067991;1344.716608;23.84410495;55;0.010326909;4840979.788
 04/06  02:00:00;-0.008333333;180000;20.07006837;875.4414159;0.010523422;55;23.88026615;1369.694587;23.85794145;55;0.010523422;4930900.514
 04/06  03:00:00;-0.708333333;180000;20.07192986;897.2920736;0.010796832;55;23.92140622;1404.519201;23.87475173;55;0.010796832;5056269.125
 04/06  04:00:00;-1.408333333;180000;20.07418095;922.2046651;0.011110113;55;23.9681375;1444.311254;23.89538737;55;0.011110113;5199520.515
 04/06  05:00:00;-1.35;180000;20.0753349;934.2452145;0.011261058;55;23.99046734;1462.830844;23.91882393;55;0.011261058;5266191.037
 04/06  06:00:00;-0.691666667;360000;20.06626911;817.2534571;0.009782938;55;23.76631601;1270.361623;23.92985813;55;0.009782938;4573301.844
 04/06  07:00:00;-0.05;360000;20.0400078;512.0730942;0.0060321;55;23.06781433;783.9737751;23.90033918;55;0.0060321;2822305.59
 04/06  08:00:00;1.075;1080000;20.0794446;29.56309198;0.000318978;54.99984481;38.18031946;41.40918891;23.86631352;34.24337469;0.000318978;149073.0801
 04/06  09:00:00;2.633333333;3240000;22.51723891;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  10:00:00;4.175;3240000;24.07168332;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  11:00:00;4.916666667;3240000;24.67083496;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  12:00:00;5.116666667;3240000;24.73323913;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  13:00:00;5.316666667;3240000;24.74052661;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  14:00:00;5.458333333;3240000;25.26077645;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  15:00:00;5.5;3240000;26.0794283;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  16:00:00;5.558333333;3240000;26.67073448;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  17:00:00;5.075;3240000;26.455542;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  18:00:00;4.175;1800000;24.03270084;0;0;54.99973396;54.99973396;0;23.86505912;23.86505912;0;0
 04/06  19:00:00;3.275;1080000;20.86570379;78.06662647;0.000923469;54.99973428;46.87603601;120.1959449;23.86345777;31.64879434;0.000923469;432705.4016
 04/06  20:00:00;2.141666667;1080000;20.03278153;437.7635756;0.005120022;54.99974392;22.85454134;667.1664431;23.82541669;55;0.005120022;2401799.195
 04/06  21:00:00;0.841666667;720000;20.05591859;688.8407734;0.00817096;54.99976412;23.49369023;1065.823431;23.79046795;55;0.00817096;3836964.35
 04/06  22:00:00;-0.458333333;720000;20.06067369;747.8486948;0.008901476;54.99978712;23.62192281;1161.572367;23.778009;55;0.008901476;4181660.521
 04/06  23:00:00;-0.825;360000;20.07058309;866.3614016;0.010389565;54.99981048;23.86045067;1355.377683;23.78667426;55;0.010389565;4879359.658
 04/06  24:00:00;-0.466666667;180000;20.07253592;899.4113382;0.01081392;54.99983316;23.924637;1409.608398;23.81163975;55;0.01081392;5074590.233
 04/07  01:00:00;-0.125;180000;20.06986727;871.7445223;0.01046931;54.99985317;23.87283347;1363.715721;23.8337708;55;0.01046931;4909376.596
 04/07  02:00:00;0;180000;20.06886991;858.957333;0.010309821;54.99987035;23.84826345;1342.332679;23.84780099;55;0.010309821;4832397.644
 04/07  03:00:00;0.058333333;180000;20.06841578;855.8234357;0.010272796;54.99988541;23.84261664;1337.03923;23.85878047;55;0.010272796;4813341.227
 04/07  04:00:00;0.1;180000;20.06804584;852.3094158;0.010230076;54.99989868;23.83552513;1331.094908;23.86773743;55;0.010230076;4791941.668
 04/07  05:00:00;0.216666667;180000;20.0680473;849.4616661;0.0101959;54.99991037;23.8308843;1326.336835;23.87502072;55;0.0101959;4774812.606
 04/07  06:00:00;0.358333333;360000;20.06263439;775.8803907;0.009267447;54.9999203;23.68403609;1205.602831;23.87381845;55;0.009267447;4340170.19
 04/07  07:00:00;0.516666667;360000;20.05132783;645.9031326;0.007658317;54.99992814;23.40087051;996.8713733;23.85433073;55;0.007658317;3588736.944
 04/07  08:00:00;1.125;1080000;20.01601411;195.7155373;0.002234269;54.99993235;22.02746901;291.1854958;23.81246603;55;0.002234269;1048267.785
 04/07  09:00:00;2.083333333;3240000;21.99674104;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  10:00:00;3.025;3240000;23.83809697;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  11:00:00;3.691666667;3240000;24.68519495;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  12:00:00;4.25;3240000;24.72104914;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  13:00:00;4.791666667;3240000;24.77351917;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  14:00:00;5.35;3240000;25.35218828;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  15:00:00;6.008333333;3240000;26.19316663;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  16:00:00;6.65;3240000;26.79376745;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  17:00:00;6.841666667;3240000;26.47224425;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  18:00:00;6.683333333;1800000;23.92264229;0;0;54.99993304;54.99993304;0;23.79439734;23.79439734;0;0
 04/07  19:00:00;6.541666667;1080000;20.93516575;28.6807183;0.000331794;54.99993307;49.50831982;43.27820444;23.79385155;28.99533111;0.000331794;155801.536
 04/07  20:00:00;5.975;1080000;20.02232834;311.892034;0.003611285;54.99993457;22.46893438;471.5114315;23.76332762;55;0.003611285;1697441.153
 04/07  21:00:00;5.133333333;720000;20.04195894;529.2943285;0.006217221;54.99993843;23.11643209;812.8499799;23.71868823;55;0.006217221;2926259.928
 04/07  22:00:00;4.275;720000;20.04500556;562.6002163;0.006623063;54.99994301;23.20198405;866.8482525;23.68477028;55;0.006623063;3120653.709
 04/07  23:00:00;3.666666667;360000;20.05367823;670.8444931;0.007963055;54.99994779;23.45701619;1042.902841;23.6645277;55;0.007963055;3754450.227
 04/07  24:00:00;3.208333333;180000;20.05766623;726.1079914;0.008657971;54.99995274;23.57949323;1134.074999;23.6600998;55;0.008657971;4082669.996
 04/08  01:00:00;2.766666667;180000;20.05837573;739.9457695;0.0088317;54.99995744;23.60924993;1156.71902;23.66311981;55;0.0088317;4164188.473
 04/08  02:00:00;2.483333333;180000;20.06036752;759.2064974;0.009070933;54.99996178;23.64940712;1187.805579;23.66959818;55;0.009070933;4276100.084
 04/08  03:00:00;2.225;180000;20.06131575;777.5175714;0.009298775;54.99996577;23.68706058;1217.247442;23.67967741;55;0.009298775;4382090.79
 04/08  04:00:00;1.983333333;180000;20.06282438;795.1022481;0.009518072;54.99996942;23.72266724;1245.429153;23.69283891;55;0.009518072;4483544.95
 04/08  05:00:00;1.55;180000;20.06451841;811.0989711;0.009717433;54.99997275;23.75473609;1270.877658;23.70849303;55;0.009717433;4575159.567
 04/08  06:00:00;0.891666667;180000;20.06311718;792.0404455;0.0094782;54.99997574;23.71726774;1238.999104;23.72345161;55;0.0094782;4460396.776
 04/08  07:00:00;0.25;360000;20.05219779;656.7109998;0.007795022;54.99997814;23.42853815;1019.09313;23.71951725;55;0.007795022;3668735.266
 04/08  08:00:00;0;360000;20.04569545;586.2157187;0.006932073;54.99997999;23.26332203;906.9494504;23.69619757;55;0.006932073;3265018.021
 04/08  09:00:00;0;1080000;20.02829308;366.331941;0.004249241;54.99998127;22.66189662;556.6235047;23.65854486;55;0.004249241;2003844.617
 04/08  10:00:00;0;1080000;20.02964121;373.280868;0.004327561;54.99998222;22.68026178;567.6785815;23.61405492;55;0.004327561;2043642.894
 04/08  11:00:00;0.233333333;1080000;20.01947951;237.8178818;0.00272128;54.99998299;22.20958472;357.4306015;23.57160621;55;0.00272128;1286750.166
 04/08  12:00:00;0.633333333;1080000;20.00782697;96.39043811;0.001082958;54.99998335;21.57851534;142.3926876;23.53923659;55;0.001082958;512613.6755
 04/08  13:00:00;1.033333333;540000;20.00866683;117.9808008;0.00134284;54.9999836;21.68842781;176.7037021;23.51359767;55;0.00134284;636133.3275
 04/08  14:00:00;0.966666667;540000;20.00259968;38.00690739;0.000425779;54.99998375;21.24218994;56.06314574;23.4961282;55;0.000425779;201827.3247
 04/08  15:00:00;0.625;540000;20.00325438;69.31340821;0.000788901;54.99998385;21.43102374;103.9256425;23.48323815;55;0.000788901;374132.3129
 04/08  16:00:00;0.266666667;540000;20.01104567;175.5754196;0.00201782;54.99998412;21.96451166;266.0374903;23.45678375;55;0.00201782;957734.965
 04/08  17:00:00;-0.25;540000;20.01214739;178.3462761;0.002047012;54.99998452;21.98116234;270.165792;23.42302162;55;0.002047012;972596.8511
 04/08  18:00:00;-0.791666667;180000;20.02484793;399.7260485;0.004720588;54.99998509;22.76046401;623.6938421;23.39051585;55;0.004720588;2245297.832
 04/08  19:00:00;-1.35;180000;20.05168237;707.8783166;0.008474274;54.99998621;23.53160677;1119.723916;23.38577388;55;0.008474274;4031006.097
 04/08  20:00:00;-2.008333333;180000;20.07049362;891.6024021;0.010731327;54.99998774;23.90898668;1415.513174;23.44037002;55;0.010731327;5095847.427
 04/08  21:00:00;-2.708333333;180000;20.07666475;953.300769;0.011500292;54.99998928;24.0239094;1513.131345;23.51974189;55;0.011500292;5447272.843
 04/08  22:00:00;-3.408333333;180000;20.0797098;991.9772115;0.011987303;54.99999069;24.09246768;1572.987241;23.60387215;55;0.011987303;5662754.067
 04/08  23:00:00;-3.933333333;180000;20.08258243;1018.93955;0.012326217;54.99999195;24.14014752;1613.17807;23.68676017;55;0.012326217;5807441.052
 04/08  24:00:00;-4.275;180000;20.08432728;1037.84512;0.01256545;54.99999307;24.17260576;1640.331958;23.76573384;55;0.01256545;5905195.049
 04/09  01:00:00;-4.633333333;180000;20.08612862;1054.686588;0.012779051;54.99999405;24.20176151;1664.304413;23.83870171;55;0.012779051;5991495.888
 04/09  02:00:00;-5.091666667;180000;20.08702663;1071.1241;0.012989804;54.9999949;24.22944184;1688.040993;23.9069286;55;0.012989804;6076947.575
 04/09  03:00:00;-5.533333333;180000;20.08903382;1085.731577;0.013174926;54.99999564;24.25438213;1708.628703;23.96974964;55;0.013174926;6151063.332
 04/09  04:00:00;-5.991666667;180000;20.08920059;1098.115211;0.013331566;54.99999628;24.27418729;1725.713347;24.02758402;55;0.013331566;6212568.049
 04/09  05:00:00;-5.908333333;180000;20.09024801;1105.235762;0.013419855;54.99999683;24.28577555;1734.210794;24.07974227;55;0.013419855;6243158.858
 04/09  06:00:00;-5.408333333;180000;20.0817529;1002.40889;0.012115463;54.99999729;24.1109237;1563.781882;24.11679222;55;0.012115463;5629614.774
 04/09  07:00:00;-4.908333333;180000;20.05129243;661.761154;0.007879038;54.9999976;23.43461656;1017.546949;24.09673061;55;0.007879038;3663169.016
 04/09  08:00:00;-4;180000;20.02098512;292.7565895;0.003424028;54.99999776;22.41117771;443.0189869;24.03678727;55;0.003424028;1594868.353
 04/09  09:00:00;-2.741666667;180000;20.00484532;67.72294489;0.000731228;54.99999781;21.3974297;94.74149881;23.99568201;55;0.000731228;341069.3957
