,QDHtot_kW,Tindoor0_Cdeg,Tindoor1_Cdeg,QDHapt0_W,QDHapt1_W,Tthermo0_Cdeg,Tthermo1_Cdeg,TsetP_Cdeg,COG_MDOTtoTES_kgs,COG_MDOTfromTES_kgs,COG_MDOTtoLOAD_kgs,HOB_Q_kW,HOB_Flag,HOB_mdotOUT
2000-01-01 17:00:00,42943.324294885795,21.72117723071422,21.61499699453473,1281.001306251951,1239.544366912352,19.0,19.0,76.24,78.75203627723612,0.0,428.24796372276387,0.0,-1.0,0.0
2000-01-01 18:00:00,0.0,19.95415872619727,19.83503078522006,9.75176456e-316,9.89509023e-316,19.0,19.0,76.78,507.00000000000006,0.0,0.0,0.0,-1.0,0.0
2000-01-01 19:00:00,0.0,19.59372464739292,19.41057215732537,9.75176456e-316,9.89508707e-316,20.0,20.0,77.32,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-01 20:00:00,0.0,19.25886823039031,19.18960053602237,9.7517701e-316,9.89508707e-316,20.0,20.0,77.5,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-01 21:00:00,0.0,19.0119175401494,18.98979055276713,9.7517701e-316,9.89509735e-316,20.0,20.0,77.68,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-01 22:00:00,0.0,18.92278941550535,18.91004778744043,9.7517543e-316,9.89509814e-316,21.0,21.0,77.86,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-01 23:00:00,0.0,18.76042006229209,18.74334034230738,9.7517701e-316,9.89508707e-316,22.0,22.0,77.86,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-02 00:00:00,0.0,18.53548682987752,18.51831224114341,9.75176456e-316,9.89508707e-316,22.0,22.0,78.04,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-02 01:00:00,0.0,18.01609836907532,18.00090230260409,9.75176614e-316,9.89508707e-316,22.0,22.0,78.04,507.00000000000006,0.0,0.0,0.0,1.0,0.0
2000-01-02 02:00:00,0.0,17.84041404332381,17.82604766665196,9.7517535e-316,9.8950934e-316,22.0,22.0,78.04,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 03:00:00,0.0,17.74603288498193,17.73207069013026,9.75176456e-316,9.895076e-316,22.0,22.0,78.22,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 04:00:00,0.0,17.68043315985003,17.66711017374375,9.75175507e-316,9.89508707e-316,22.0,22.0,78.22,507.0,0.0,0.0,0.0,1.0,0.0
2000-01-02 05:00:00,0.0,17.59962584052225,17.58701086274179,9.75175744e-316,9.89508707e-316,22.0,22.0,78.22,507.0,0.0,0.0,0.0,1.0,0.0
