 TIME                    ,CSP_load_factor          ,HT_Level                 ,Global_Radiation         ,dtSim                    ,ct_fr                    ,DNI                      ,FILL_FREQ                ,EMP_FREQ                 ,PowerCSP                 ,PowerPV                  ,Ptotal                   ,AC_Crtld                 ,PVnet_to_grid            ,DC_curtailed             ,cleanCSP                 ,LOAD                     ,
  +1.1920000000000000E+03,  +7.5229499999999994E-01,  +9.9994736062032963E-01,  +3.7498000000000002E+02,  +1.0000000000000000E+00,  +4.3294368878275080E+09,  +3.4038000000000002E+03,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2849058499580710E+02,  +4.2829999999999998E+01,  +1.7132058499580711E+02,  +0.0000000000000000E+00,  +4.2829999999999998E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1930000000000000E+03,  +8.6480000000000001E-01,  +9.9994736062032963E-01,  +1.7828999999999999E+02,  +1.0000000000000000E+00,  +3.2083432949858928E+09,  +2.7198000000000002E+03,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5448836928461682E+02,  +2.0248000000000001E+01,  +1.7473636928461681E+02,  +0.0000000000000000E+00,  +2.0248000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1940000000000000E+03,  +9.5660000000000001E-01,  +9.8835460714486678E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +9.7534795888495910E+08,  +1.1178000000000000E+03,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +1.7811744479276615E+02,  +0.0000000000000000E+00,  +1.7811744479276615E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1950000000000000E+03,  +1.0000000000000000E+00,  +9.4541716687704258E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9783911241455976E+02,  +0.0000000000000000E+00,  +1.9783911241455976E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1960000000000000E+03,  +1.0000000000000000E+00,  +8.8267462639325711E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9816444062609489E+02,  +0.0000000000000000E+00,  +1.9816444062609489E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1970000000000000E+03,  +1.0000000000000000E+00,  +8.1960496747760569E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9965764030930418E+02,  +0.0000000000000000E+00,  +1.9965764030930418E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1980000000000000E+03,  +1.0000000000000000E+00,  +7.5623021230150766E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0003990692784075E+02,  +0.0000000000000000E+00,  +2.0003990692784075E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.1990000000000000E+03,  +1.0000000000000000E+00,  +6.9283569089775987E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0021803136121585E+02,  +0.0000000000000000E+00,  +2.0021803136121585E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2000000000000000E+03,  +1.0000000000000000E+00,  +6.2948810752064555E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9979663327979253E+02,  +0.0000000000000000E+00,  +1.9979663327979253E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2010000000000000E+03,  +1.0000000000000000E+00,  +5.6613936080845706E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0041772632061375E+02,  +0.0000000000000000E+00,  +2.0041772632061375E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2020000000000000E+03,  +1.0000000000000000E+00,  +5.0282591698326817E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0025425025174573E+02,  +0.0000000000000000E+00,  +2.0025425025174573E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2030000000000000E+03,  +1.0000000000000000E+00,  +4.3962079576463048E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0018446104967560E+02,  +0.0000000000000000E+00,  +2.0018446104967560E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2040000000000000E+03,  +1.0000000000000000E+00,  +3.7647898498944599E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9977096372651297E+02,  +0.0000000000000000E+00,  +1.9977096372651297E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2050000000000000E+03,  +1.0000000000000000E+00,  +3.1332368051048898E-01,  +3.8481000000000001E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0001181058141401E+02,  +0.0000000000000000E+00,  +2.0001181058141401E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2060000000000000E+03,  +9.4385500000000000E-01,  +2.5365069201177431E-01,  +2.2358000000000001E+02,  +1.0000000000000000E+00,  +2.0256966894336039E+08,  +6.7860000000000002E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9960930976026688E+02,  +2.6195000000000000E+01,  +2.2580430976026688E+02,  +0.0000000000000000E+00,  +2.6195000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2070000000000000E+03,  +8.2257500000000006E-01,  +2.2674225046819754E-01,  +4.8783999999999997E+02,  +1.0000000000000000E+00,  +1.6435697367151847E+09,  +1.8990000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.7419581720178138E+02,  +5.6582000000000001E+01,  +2.3077781720178137E+02,  +0.0000000000000000E+00,  +5.6582000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2080000000000000E+03,  +7.0109500000000002E-01,  +2.5422941801332799E-01,  +7.3629999999999995E+02,  +1.0000000000000000E+00,  +2.8324353205963216E+09,  +2.4011999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4619518701601598E+02,  +8.2872000000000000E+01,  +2.2906718701601596E+02,  +0.0000000000000000E+00,  +8.2872000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2090000000000000E+03,  +6.0803500000000010E-01,  +3.1409767268591737E-01,  +9.6999000000000001E+02,  +1.0000000000000000E+00,  +3.0155643841670442E+09,  +2.3705999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1908569632179791E+02,  +1.0000000000000000E+02,  +2.1908569632179791E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.3264000000000001E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2100000000000000E+03,  +5.7132000000000005E-01,  +3.8576842562798791E-01,  +1.1415000000000000E+03,  +1.0000000000000000E+00,  +3.1452178821987982E+09,  +2.3400000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0249294083400707E+02,  +1.0000000000000000E+02,  +2.0249294083400707E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.0759999999999998E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2110000000000000E+03,  +5.7132000000000005E-01,  +4.6335666105652512E-01,  +1.2379000000000001E+03,  +1.0000000000000000E+00,  +3.2445956229357591E+09,  +2.3220000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0166433465612606E+02,  +1.0000000000000000E+02,  +2.0166433465612607E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.0011999999999998E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2120000000000000E+03,  +5.7132000000000005E-01,  +5.3975442902280113E-01,  +1.1968000000000000E+03,  +1.0000000000000000E+00,  +3.1087688171188564E+09,  +2.2428000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0013722444730897E+02,  +1.0000000000000000E+02,  +2.0013722444730897E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.5476999999999997E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2130000000000000E+03,  +5.7132000000000005E-01,  +6.1395362669363340E-01,  +1.0430000000000000E+03,  +1.0000000000000000E+00,  +3.1611637971826572E+09,  +2.2805999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0023495607273516E+02,  +1.0000000000000000E+02,  +2.0023495607273514E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.9495999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2140000000000000E+03,  +5.9862499999999996E-01,  +6.9316854141814788E-01,  +7.9482000000000005E+02,  +1.0000000000000000E+00,  +3.4810235210411553E+09,  +2.4911999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9436856592289701E+01,  +8.7262000000000000E+01,  +1.8669885659228970E+02,  +0.0000000000000000E+00,  +8.7262000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2150000000000000E+03,  +6.8093000000000004E-01,  +7.7334174577526338E-01,  +5.4621000000000004E+02,  +1.0000000000000000E+00,  +3.4282874915966897E+09,  +2.5505999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1367898181147152E+02,  +6.1600999999999999E+01,  +1.7527998181147152E+02,  +0.0000000000000000E+00,  +6.1600999999999999E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2160000000000000E+03,  +7.9230000000000000E-01,  +8.4298389978779920E-01,  +3.0855000000000001E+02,  +1.0000000000000000E+00,  +3.2743030139399190E+09,  +2.5740000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3748079874529481E+02,  +3.5302000000000000E+01,  +1.7278279874529480E+02,  +0.0000000000000000E+00,  +3.5302000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2170000000000000E+03,  +8.8973999999999998E-01,  +8.9150827454319514E-01,  +1.4356999999999999E+02,  +1.0000000000000000E+00,  +2.6349716888006268E+09,  +2.2338000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.6074563680054445E+02,  +1.6141999999999999E+01,  +1.7688763680054444E+02,  +0.0000000000000000E+00,  +1.6141999999999999E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2180000000000000E+03,  +9.6540500000000007E-01,  +8.9303906048401893E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +8.0386917928439355E+08,  +9.2879999999999995E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.8214490796686516E+02,  +0.0000000000000000E+00,  +1.8214490796686516E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2190000000000000E+03,  +1.0000000000000000E+00,  +8.4608513915983785E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9761528500244276E+02,  +0.0000000000000000E+00,  +1.9761528500244276E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2200000000000000E+03,  +1.0000000000000000E+00,  +7.8318369148849909E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9830763863225940E+02,  +0.0000000000000000E+00,  +1.9830763863225940E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2210000000000000E+03,  +1.0000000000000000E+00,  +7.1988879468387768E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9973219643377254E+02,  +0.0000000000000000E+00,  +1.9973219643377254E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2220000000000000E+03,  +1.0000000000000000E+00,  +6.5632599399025282E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9992697859884848E+02,  +0.0000000000000000E+00,  +1.9992697859884848E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2230000000000000E+03,  +1.0000000000000000E+00,  +5.9273403822496129E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0009600227137665E+02,  +0.0000000000000000E+00,  +2.0009600227137665E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2240000000000000E+03,  +1.0000000000000000E+00,  +5.2915063590496703E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0038645472943546E+02,  +0.0000000000000000E+00,  +2.0038645472943546E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2250000000000000E+03,  +1.0000000000000000E+00,  +4.6564682905691951E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0035214831808702E+02,  +0.0000000000000000E+00,  +2.0035214831808702E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2260000000000000E+03,  +1.0000000000000000E+00,  +4.0225864709429210E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0022626473955958E+02,  +0.0000000000000000E+00,  +2.0022626473955958E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2270000000000000E+03,  +1.0000000000000000E+00,  +3.3895598822956408E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0009696025187836E+02,  +0.0000000000000000E+00,  +2.0009696025187836E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2280000000000000E+03,  +1.0000000000000000E+00,  +2.7569881343338870E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9986047572142513E+02,  +0.0000000000000000E+00,  +1.9986047572142513E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2290000000000000E+03,  +1.0000000000000000E+00,  +2.1243008650580775E-01,  +3.8481000000000001E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0012582955231977E+02,  +0.0000000000000000E+00,  +2.0012582955231977E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2300000000000000E+03,  +9.4109500000000001E-01,  +1.5302314245389312E-01,  +2.3511000000000001E+02,  +1.0000000000000000E+00,  +2.2386959353484413E+08,  +7.5960000000000002E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9948099738870934E+02,  +2.7481000000000002E+01,  +2.2696199738870934E+02,  +0.0000000000000000E+00,  +2.7481000000000002E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2310000000000000E+03,  +8.1313499999999994E-01,  +1.3133853855971137E-01,  +5.1798000000000002E+02,  +1.0000000000000000E+00,  +1.9281460297911079E+09,  +2.2464000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.7228399589417015E+02,  +5.9700000000000003E+01,  +2.3198399589417016E+02,  +0.0000000000000000E+00,  +5.9700000000000003E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2320000000000000E+03,  +6.8619999999999992E-01,  +1.7820746087382247E-01,  +7.7749000000000001E+02,  +1.0000000000000000E+00,  +3.6667559821542401E+09,  +3.1085999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4229939344182654E+02,  +8.6703999999999994E+01,  +2.2900339344182652E+02,  +0.0000000000000000E+00,  +8.6703999999999994E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2330000000000000E+03,  +5.9982000000000002E-01,  +2.7211182750991059E-01,  +1.0027000000000000E+03,  +1.0000000000000000E+00,  +4.1562348806774535E+09,  +3.2670000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1514677157436755E+02,  +1.0000000000000000E+02,  +2.1514677157436756E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.6145999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2340000000000000E+03,  +5.7132000000000005E-01,  +3.8456150896781599E-01,  +1.1657000000000000E+03,  +1.0000000000000000E+00,  +4.4282480284774132E+09,  +3.2940000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0273485285806782E+02,  +1.0000000000000000E+02,  +2.0273485285806782E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.2425999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2350000000000000E+03,  +5.7132000000000005E-01,  +5.0567967049590179E-01,  +1.2368000000000000E+03,  +1.0000000000000000E+00,  +4.5988193797280064E+09,  +3.2903999999999996E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0049629789885046E+02,  +1.0000000000000000E+02,  +2.0049629789885046E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.8974999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.2360000000000000E+03,  +5.7132000000000005E-01,  +6.2725468729606104E-01,  +1.1920999999999999E+03,  +1.0000000000000000E+00,  +4.5243698770614090E+09,  +3.2651999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0020994878989829E+02,  +1.0000000000000000E+02,  +2.0020994878989831E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.4061000000000002E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
