Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Air Temperature [C](Hourly),ERV_1_HX:Heat Exchanger Total Heating Rate [W](Hourly),ERV_1_FANSUPPLY:Fan Electric Power [W](Hourly),ERV_1_FANSUPPLY:Fan Air Mass Flow Rate [kg/s](Hourly),ERV_1_FANEXHAUST:Fan Electric Power [W](Hourly),ERV_1_FANEXHAUST:Fan Air Mass Flow Rate [kg/s](Hourly),RADIATOR:Baseboard Total Heating Rate [W](Hourly),RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),RADIATOR:Baseboard Water Inlet Temperature [C](Hourly),RADIATOR:Baseboard Water Outlet Temperature [C](Hourly),DISTRICT HEATING 1:District Heating Rate [W](Hourly),DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly),DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly),DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly),DistrictHeating:Facility [J](Hourly) 
 01/01  11:00:00,2.1,19.92789393563569,0.0,0.0,0.0,0.0,0.0,1238.0459118385068,0.0499949,59.87531309227759,50.46696722330916,2000.0,49.94400656831333,59.512097351917727,0.0499949,7430400.0 
 01/01  12:00:00,1.6,19.96031212383524,0.0,0.0,0.0,0.0,0.0,1232.820771731925,0.0499949,59.77428722801327,50.37917026275933,2000.0,50.18767672980464,59.75557009211689,0.0499949,7452000.0 
 01/01  13:00:00,1.6,20.069604757382938,0.0,0.0,0.0,0.0,0.0,1226.7072380133661,0.0499949,59.7944922455013,50.437855489227327,2000.0,50.31812515370683,59.88589911122372,0.0499949,7502400.0 
 01/01  14:00:00,1.2,20.005424971242474,0.0,0.0,0.0,0.0,0.0,1221.8618787131848,0.0499949,59.86032213859644,50.54036725402279,2000.0,50.42706595056296,59.9947401923818,0.0499949,7466400.0 
 01/01  15:00:00,0.4,19.930158400732379,0.0,0.0,0.0,0.0,0.0,1222.0546954300653,0.0499949,59.923946579807019,50.58894860274457,1981.7465526506292,50.519731319932528,60.0,0.0499949,7393487.589542265 
 01/01  16:00:00,0.0,19.890157049280199,0.0,0.0,0.0,0.0,0.0,1222.5294126471094,0.0499949,59.958260998033349,50.60498144739263,1968.2332155258955,50.584434632175,60.0,0.0499949,7308839.575893224 
 01/01  17:00:00,-0.6,20.170115781807849,0.0,0.0,0.0,0.0,0.0,809.9064802298711,0.029996940000000004,59.97441835978228,49.639553317947129,1196.1541053619067,50.463022119539477,60.0,0.029996940000000004,4536554.779302864 
 01/01  18:00:00,-0.9,20.56196302928038,0.0,0.0,0.0,0.0,0.0,815.4294029495326,0.029996940000000004,59.98215229523804,49.73896754117855,1223.1257124133494,50.24777559956341,60.0,0.029996940000000004,4727252.564688058 
 01/01  19:00:00,-1.2,20.65631438655314,0.0,0.0,0.0,0.0,0.0,804.1760048234254,0.029996940000000004,59.987548078912869,49.80512428701273,1238.3475254461182,50.126294460280238,60.0,0.029996940000000004,4760451.091606026 
 01/01  20:00:00,-1.5,20.717038553022907,0.0,0.0,0.0,0.0,0.0,807.5374866558706,0.029996940000000004,59.9913125894434,49.758432297562539,1248.9750196903337,50.04147754542618,60.0,0.029996940000000004,4748310.070885202 
 01/01  21:00:00,-1.6,18.49923554608679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99278270134615,59.99278270134615,0.0,50.00464063675897,50.00464063675897,0.0,216000.0 
 01/01  22:00:00,-2.1,17.798738186955853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,244800.0 
 01/01  23:00:00,-2.2,17.382006462519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,187200.0 
 01/01  24:00:00,-2.1,16.98626089507804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,86400.0 
 01/02  01:00:00,-2.0,16.92069947473593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,43200.0 
 01/02  02:00:00,-1.9,16.864703856502467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,43200.0 
 01/02  03:00:00,-2.3,16.732658899085754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,43200.0 
 01/02  04:00:00,-2.5,16.62341366126306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,43200.0 
 01/02  05:00:00,-2.7,16.53882640182051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.992782701346168,59.992782701346168,0.0,50.00464063675898,50.00464063675898,0.0,43200.0 
 01/02  06:00:00,-2.8,20.067788712412164,0.0,0.0,0.0,0.0,0.0,980.0236085921614,0.03227535341145834,59.96093576496138,50.56180335072756,1338.4336702416697,49.96439167175233,59.089403163377777,0.03227535341145834,4861561.212870011 
 01/02  07:00:00,-2.9,20.20624737202233,0.0,0.0,0.0,0.0,0.0,835.5925215642352,0.03064791526041667,59.9700634809266,49.57488657380801,1295.2975669463008,49.890710136300089,60.0,0.03064791526041667,4864671.241006683 
 01/02  08:00:00,-2.9,20.430296359324119,0.0,0.0,0.0,0.0,0.0,822.9135267314706,0.029996940000000004,59.979144712536569,49.59680373358279,1277.1082757846928,49.81703154676604,60.0,0.029996940000000004,4950389.792824894 
 01/02  09:00:00,-3.3,19.63859624852857,0.0,0.0,0.0,0.0,0.0,1205.7372628385772,0.049994899999999998,59.8655470006031,50.44840971321473,2000.0,49.98307348570427,59.55113432819319,0.049994899999999998,7502400.0 
 01/02  10:00:00,-3.4,19.537976711933358,0.0,0.0,0.0,0.0,0.0,1241.9734369849537,0.0499949,59.78068137693139,50.274717574498939,2000.0,50.166495895406978,59.734408645687349,0.0499949,7430400.0 
 01/02  11:00:00,-3.6,19.63012293865692,0.0,0.0,0.0,0.0,0.0,1234.9856793066017,0.0499949,59.782116428311017,50.33640101767736,2000.0,50.26011613454197,59.827943189726529,0.0499949,7394400.0 
 01/02  12:00:00,-3.8,19.784953751753297,0.0,0.0,0.0,0.0,0.0,1228.542620335294,0.0499949,59.82189623731027,50.41877095516562,2000.0,50.34445846626429,59.912208320181139,0.0499949,7437600.0 
 01/02  13:00:00,-4.2,19.8540730093833,0.0,0.0,0.0,0.0,0.0,1224.4018193894515,0.0499949,59.88253796305577,50.516773826928538,2000.0,50.43178909051313,59.999459009194179,0.0499949,7495200.0 
 01/02  14:00:00,-4.2,19.780606289815485,0.0,0.0,0.0,0.0,0.0,1222.8170067140347,0.0499949,59.93694657223556,50.57970747248072,1982.6849830900462,50.51523798423803,60.00000000000001,0.0499949,7389665.939124166 
 01/02  15:00:00,-4.4,19.798594194763778,0.0,0.0,0.0,0.0,0.0,1222.8258861319969,0.0499949,59.96539554514727,50.58533688092412,1970.1579577681919,50.57521880817312,59.99999999999999,0.0499949,7337368.647965491 
 01/02  16:00:00,-4.8,19.78086658657852,0.0,0.0,0.0,0.0,0.0,1222.4414318773627,0.0499949,59.98100867251612,50.601855787315688,1962.1882741362308,50.61337820247419,60.00000000000001,0.0499949,7272677.786890431 
 01/02  17:00:00,-5.2,19.758909555642089,0.0,0.0,0.0,0.0,0.0,1221.3931460044632,0.0499949,59.98957733849198,50.60538505916038,1956.930570378399,50.63855229763325,60.0,0.0499949,7275350.053362236 
 01/02  18:00:00,-5.2,20.011844268500725,0.0,0.0,0.0,0.0,0.0,1159.8017136721337,0.04647963359375,59.99420360424608,50.45327559005658,1821.8183382879556,50.62513395885719,59.99999999999999,0.04647963359375,6918546.01783664 
 01/02  19:00:00,-5.3,20.49112491988454,0.0,0.0,0.0,0.0,0.0,612.6954095659087,0.022497705000000004,59.99622856336866,52.285203044702729,894.5869739707957,50.482794812938028,57.615349391213189,0.022497705000000004,3573313.106294865 
 01/02  20:00:00,-5.1,21.329537342060868,0.0,0.0,0.0,0.0,0.0,847.415978083315,0.029996940000000004,59.99720841690829,49.87806179214838,1214.354727048303,50.317773268494189,60.0,0.029996940000000004,4659677.017373891 
 01/02  21:00:00,-5.0,19.18539009281085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.997680817689147,59.997680817689147,0.0,50.26284000491388,50.26284000491388,0.0,259200.0 
 01/02  22:00:00,-5.1,18.638121005263753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,324000.0 
 01/02  23:00:00,-5.0,18.095055988113726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,216000.0 
 01/02  24:00:00,-4.9,17.61003099813507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,57600.0 
 01/03  01:00:00,-5.0,17.1340155370146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,43200.0 
 01/03  02:00:00,-5.2,16.965615894120196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,43200.0 
 01/03  03:00:00,-5.3,16.83870275740305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,43200.0 
 01/03  04:00:00,-5.4,16.70357937161275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,43200.0 
 01/03  05:00:00,-5.6,16.591227639711599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99768081768916,59.99768081768916,0.0,50.26284000491388,50.26284000491388,0.0,43200.0 
 01/03  06:00:00,-5.6,20.213845918288248,0.0,0.0,0.0,0.0,0.0,1030.7046719454074,0.03364240145833334,59.98384992925676,49.69203745370183,1374.8167062647221,50.171976292101977,59.96879164101336,0.03364240145833334,4992540.142553 
 01/03  07:00:00,-5.8,20.099537844882584,0.0,0.0,0.0,0.0,0.0,771.064609811044,0.029996940000000004,59.98764426000278,49.54940805674598,1251.0979665313466,50.02453719256773,60.0,0.029996940000000004,4705552.679512848 
 01/03  08:00:00,-5.8,20.655631167687074,0.0,0.0,0.0,0.0,0.0,840.1004919145486,0.029996940000000004,59.991379692712857,49.60254948390894,1266.4324404917381,49.90219598159668,60.0,0.029996940000000004,4911956.785770257 
 01/03  09:00:00,-6.7,19.264277007869845,0.0,0.0,0.0,0.0,0.0,1164.9550926355348,0.0499949,59.88843135919514,50.40518518762054,2000.0,50.037954663613138,59.605976907860227,0.0499949,7502400.0 
 01/03  10:00:00,-5.9,19.235441975393113,0.0,0.0,0.0,0.0,0.0,1243.0609993576127,0.0499949,59.79921919539332,50.159116877648198,2000.0,50.151271046580067,59.71919773304001,0.0499949,7430400.0 
 01/03  11:00:00,-5.6,19.485330205667716,0.0,0.0,0.0,0.0,0.0,1238.0537907409228,0.0499949,59.77768247659722,50.262548004249229,2000.0,50.20995667634267,59.77782964469455,0.0499949,7394400.0 
 01/03  12:00:00,-5.5,19.66398740571858,0.0,0.0,0.0,0.0,0.0,1228.7294665091363,0.0499949,59.79587606583635,50.36594526145278,2000.0,50.288823346044569,59.85662412444887,0.0499949,7437600.0 
 01/03  13:00:00,-5.4,19.771031743498349,0.0,0.0,0.0,0.0,0.0,1223.5919661632972,0.0499949,59.843302648863609,50.46009394244386,2000.0,50.37646503198703,59.94418558958382,0.0499949,7495200.0 
 01/03  14:00:00,-5.5,19.71749632762119,0.0,0.0,0.0,0.0,0.0,1221.6203354962593,0.0499949,59.90386704085985,50.538135079583209,1993.584652838394,50.46304856358248,60.0,0.0499949,7428904.750218218 
 01/03  15:00:00,-5.7,19.688827909335104,0.0,0.0,0.0,0.0,0.0,1222.2559784479822,0.0499949,59.947241113411738,50.56129875039749,1979.1491546284901,50.53216800339427,60.0,0.0499949,7369736.956662565 
 01/03  16:00:00,-6.0,19.66323155064584,0.0,0.0,0.0,0.0,0.0,1221.8204953111203,0.0499949,59.971045309133,50.57394944720988,1969.5884015765532,50.57794589171043,60.0,0.0499949,7299318.245675592 
 01/03  17:00:00,-6.1,19.702011832797493,0.0,0.0,0.0,0.0,0.0,1220.4035179307994,0.0499949,59.98410932873268,50.57876075406692,1963.555212321822,50.606833228078887,60.00000000000001,0.0499949,7299198.764358559 
 01/03  18:00:00,-6.2,20.011848126635763,0.0,0.0,0.0,0.0,0.0,1179.7747001623407,0.04757327203125,59.99122792197002,50.50243425172191,1866.6019019623568,50.6157650923365,60.0,0.04757327203125,7079766.847064485 
 01/03  19:00:00,-6.2,20.477221414465786,0.0,0.0,0.0,0.0,0.0,611.4208186637893,0.022497705000000004,59.99432494193099,52.28529126039658,894.3366987189829,50.485474709259658,57.61603202373877,0.022497705000000004,3572412.1153883386 
 01/03  20:00:00,-6.2,21.33661011344006,0.0,0.0,0.0,0.0,0.0,847.4647617370003,0.029996940000000004,59.99579937363437,49.880607104537499,1214.0936559498393,50.3198567561293,60.0,0.029996940000000004,4658737.161419421 
 01/03  21:00:00,-6.3,19.149749821516047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99651021730624,59.99651021730624,0.0,50.265217528499778,50.265217528499778,0.0,259200.0 
 01/03  22:00:00,-6.4,18.615985976388428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,324000.0 
 01/03  23:00:00,-6.7,17.915833538688653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.265217528499778,50.265217528499778,0.0,216000.0 
 01/03  24:00:00,-7.0,17.601601673715487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,57600.0 
 01/04  01:00:00,-7.4,16.622954897937235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,43200.0 
 01/04  02:00:00,-7.6,16.35052428512914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,43200.0 
 01/04  03:00:00,-7.8,16.249691535716719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,43200.0 
 01/04  04:00:00,-8.1,16.089000387692847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,43200.0 
 01/04  05:00:00,-8.5,15.911728964967472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.996510217306248,59.996510217306248,0.0,50.26521752849978,50.26521752849978,0.0,43200.0 
 01/04  06:00:00,-8.7,19.6040022598218,0.0,0.0,0.0,0.0,0.0,1105.6813409286653,0.03603598741586538,59.97735413593926,49.662488196730318,1470.2079026470844,50.17079279813742,59.95456583066769,0.03603598741586538,5335948.449529504 
 01/04  07:00:00,-9.6,20.00875014142376,0.0,0.0,0.0,0.0,0.0,985.5774287504753,0.0376524090625,59.98326240840241,49.85618248753781,1559.3845912760844,50.09189844636349,60.0,0.0376524090625,5815384.528593903 
 01/04  08:00:00,-10.8,20.104054331524666,0.0,0.0,0.0,0.0,0.0,953.0604929862345,0.035465132187500008,59.98896924661605,49.79389316091453,1482.411786988201,50.00260156102284,60.0,0.035465132187500008,5689482.433157523 
 01/04  09:00:00,-10.9,18.124805513872077,0.0,0.0,0.0,0.0,0.0,1162.7757592094952,0.04999490000000001,59.89993065909114,50.1654218321717,2000.0,50.06629065839057,59.63429513310702,0.04999490000000001,7502400.0 
 01/04  10:00:00,-9.2,17.9280315503299,0.0,0.0,0.0,0.0,0.0,1289.4262129612916,0.0499949,59.7771414248891,49.837833881873809,2000.0,50.03084799596513,59.59888491399832,0.0499949,7430400.0 
 01/04  11:00:00,-8.4,18.31995152913508,0.0,0.0,0.0,0.0,0.0,1272.4196789892535,0.0499949,59.68563167745974,49.925692584966217,2000.0,49.99251966695019,59.560588246397788,0.0499949,7394400.0 
 01/04  12:00:00,-7.9,18.514641985112026,0.0,0.0,0.0,0.0,0.0,1247.0791398776526,0.0499949,59.63417921864272,49.97503106299564,2000.0,50.00661962385354,59.57467872010361,0.0499949,7437600.0 
 01/04  13:00:00,-7.7,18.590972427669589,0.0,0.0,0.0,0.0,0.0,1244.1772862126936,0.0499949,59.61201703144723,49.98776541567936,2000.0,50.02501647082462,59.59305872692183,0.0499949,7495200.0 
 01/04  14:00:00,-7.3,18.546146489701898,0.0,0.0,0.0,0.0,0.0,1239.8770895376208,0.0499949,59.607986414945489,50.01655300715333,2000.0,50.04484019514947,59.61286430502154,0.0499949,7452000.0 
 01/04  15:00:00,-6.6,18.620722095379418,0.0,0.0,0.0,0.0,0.0,1240.5171567108152,0.0499949,59.614312328044707,50.022478006551697,2000.0,50.063038149804018,59.6310456017073,0.0499949,7444800.0 
 01/04  16:00:00,-6.4,18.668060972400548,0.0,0.0,0.0,0.0,0.0,1238.3186333169847,0.0499949,59.62628640721484,50.055575089942127,2000.0,50.08243810125601,59.6504277949755,0.0499949,7408800.0 
 01/04  17:00:00,-6.2,18.724850755558419,0.0,0.0,0.0,0.0,0.0,1237.4686137204835,0.0499949,59.64265183063067,50.08181355537996,2000.0,50.106317214455788,59.67428504998009,0.0499949,7430400.0 
 01/04  18:00:00,-6.5,19.101790385867355,0.0,0.0,0.0,0.0,0.0,1241.5593447091237,0.0499949,59.66328735123247,50.137380575553979,2000.0,50.13514680486011,59.703088250819209,0.0499949,7560000.0 
 01/04  19:00:00,-7.0,20.451324085962637,0.0,0.0,0.0,0.0,0.0,929.5183181167479,0.033238796796875007,59.736475911397018,49.64120921363178,1377.328108231197,50.08339946741623,60.0,0.033238796796875007,5311181.189632309 
 01/04  20:00:00,-6.8,20.3651214292098,0.0,0.0,0.0,0.0,0.0,805.0175964515482,0.029996940000000004,59.81718666900216,49.6542848072313,1258.3884968312511,49.96636458212024,60.0,0.029996940000000004,4818198.588592504 
 01/04  21:00:00,-9.6,17.874107987152397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615932,59.84812293615932,0.0,49.924614050585777,49.924614050585777,0.0,259200.0 
 01/04  22:00:00,-9.6,17.159646350411316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,324000.0 
 01/04  23:00:00,-9.8,16.671542153882745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,216000.0 
 01/04  24:00:00,-7.0,16.339087722805865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,57600.0 
 01/05  01:00:00,-7.9,15.880408186972304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,43200.0 
 01/05  02:00:00,-9.6,15.64003864893948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,43200.0 
 01/05  03:00:00,-8.8,15.516902195631424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,43200.0 
 01/05  04:00:00,-7.9,15.418703209994656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,43200.0 
 01/05  05:00:00,-7.8,15.293246461595553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.84812293615933,59.84812293615933,0.0,49.924614050585777,49.924614050585777,0.0,43200.0 
 01/05  06:00:00,-7.8,19.42243973106637,0.0,0.0,0.0,0.0,0.0,1254.3244247767689,0.041107585444711536,59.81477323518664,49.74216526484436,1701.916654375477,49.89831472262847,59.8362994249305,0.041107585444711536,6170099.95575172 
 01/05  07:00:00,-7.0,19.872704907931906,0.0,0.0,0.0,0.0,0.0,1161.7221123981465,0.046505672604166669,59.81215795409346,50.14286168692256,1915.7360080096144,49.9676054842498,59.831328742744407,0.046505672604166669,7098249.628834612 
 01/05  08:00:00,-6.5,20.12287248859799,0.0,0.0,0.0,0.0,0.0,1091.9684620978,0.0420269628125,59.87839063060828,50.04901483477705,1749.9105889984342,50.04122379270375,60.0,0.0420269628125,6652478.120394363 
 01/05  09:00:00,-7.0,18.215700648953516,0.0,0.0,0.0,0.0,0.0,1160.6102268791533,0.04999490000000001,59.85141710343466,50.1429683831734,2000.0,50.12113776089967,59.689092030239127,0.04999490000000001,7502400.0 
 01/05  10:00:00,-7.1,17.948292624217527,0.0,0.0,0.0,0.0,0.0,1279.1248912539445,0.0499949,59.76736244584699,49.855803855154309,2000.0,50.063500892941259,59.63150792126139,0.0499949,7430400.0 
 01/05  11:00:00,-7.6,18.0891731596755,0.0,0.0,0.0,0.0,0.0,1268.1286159694573,0.0499949,59.69475432151846,49.89755617073081,2000.0,50.00963673989197,59.577693074322578,0.0499949,7394400.0 
 01/05  12:00:00,-7.9,18.192887917889434,0.0,0.0,0.0,0.0,0.0,1257.8035436548284,0.0499949,59.638722382930399,49.91934783705969,2000.0,49.993962697060037,59.562030616042907,0.0499949,7437600.0 
 01/05  13:00:00,-8.5,18.174462071234687,0.0,0.0,0.0,0.0,0.0,1250.0990161180678,0.0499949,59.60412836090957,49.933866382518178,2000.0,49.99338880981079,59.5614569914578,0.0499949,7495200.0 
 01/05  14:00:00,-8.4,18.070480527120986,0.0,0.0,0.0,0.0,0.0,1249.6133138453383,0.0499949,59.58481251116798,49.92207724447947,2000.0,49.99309963220482,59.56116794620638,0.0499949,7452000.0 
 01/05  15:00:00,-10.1,17.847632178964206,0.0,0.0,0.0,0.0,0.0,1252.8629207722058,0.0499949,59.57171159492629,49.890894740430329,2000.0,49.98281179981577,59.550884822488189,0.0499949,7444800.0 
 01/05  16:00:00,-11.1,17.670195545913854,0.0,0.0,0.0,0.0,0.0,1259.2206979368104,0.0499949,59.55593537187199,49.828947172810838,2000.0,49.95546595855169,59.523551497252018,0.0499949,7408800.0 
 01/05  17:00:00,-13.5,17.35259274175389,0.0,0.0,0.0,0.0,0.0,1263.1095193789783,0.0499949,59.531571497741229,49.74601245073838,2000.0,49.9107366863386,59.47884269743468,0.0499949,7430400.0 
 01/05  18:00:00,-12.8,17.861852287940438,0.0,0.0,0.0,0.0,0.0,1297.5159768104759,0.0499949,59.49212801000161,49.70559527893778,2000.0,49.84913609643644,59.417270301992427,0.0499949,7560000.0 
 01/05  19:00:00,-13.2,20.213772676613183,0.0,0.0,0.0,0.0,0.0,1012.8899048320537,0.03499643,59.511968796121028,49.52470727123551,1459.7008000319204,49.80663131820138,59.85080723710825,0.03499643,5607722.880114914 
 01/05  20:00:00,-12.6,20.10415247085462,0.0,0.0,0.0,0.0,0.0,886.9810739639115,0.03351220640625,59.66128035884487,49.661694618266867,1435.6257982083582,49.75379173457431,60.00000000000001,0.03351220640625,5456252.87355009 
 01/05  21:00:00,-13.3,17.42718302661242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.724720855402477,59.724720855402477,0.0,49.74877371348646,49.74877371348646,0.0,259200.0 
 01/05  22:00:00,-12.7,16.66130641368317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,324000.0 
 01/05  23:00:00,-11.1,16.247780389006878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,216000.0 
 01/05  24:00:00,-10.7,15.81827710562909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,57600.0 
 01/06  01:00:00,-11.4,15.35757840855917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,43200.0 
 01/06  02:00:00,-12.5,15.130481586888966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,43200.0 
 01/06  03:00:00,-13.6,14.92886637327702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,43200.0 
 01/06  04:00:00,-13.4,14.793973480774423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,43200.0 
 01/06  05:00:00,-13.0,14.684084107626508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72472085540249,59.72472085540249,0.0,49.748773713486468,49.748773713486468,0.0,43200.0 
 01/06  06:00:00,-12.7,19.17105525434549,0.0,0.0,0.0,0.0,0.0,1402.1067968476289,0.04707452483173077,59.65708040603225,49.861147533898307,1935.6290545022166,49.76777522799234,59.623342690220578,0.04707452483173077,7011464.59620798 
 01/06  07:00:00,-12.4,19.343976725418459,0.0,0.0,0.0,0.0,0.0,1195.1615256622274,0.0499949,59.63591516193388,50.099070743039408,2000.0,49.9171520009058,59.48525507576564,0.0499949,7401600.0 
 01/06  08:00:00,-13.0,19.8670749987782,0.0,0.0,0.0,0.0,0.0,1241.9524720988536,0.04944808078125,59.61213153139499,50.106115755897679,2000.0,50.02901044313511,59.70403967414914,0.04944808078125,7552800.0 
 01/06  09:00:00,-12.5,16.99287213304649,0.0,0.0,0.0,0.0,0.0,1081.9468984997643,0.049994899999999998,59.64858512810132,49.71825466634977,2000.0,50.03311452697767,59.60114391481757,0.049994899999999998,7502400.000000002 
 01/06  10:00:00,-12.4,17.272636615978138,0.0,0.0,0.0,0.0,0.0,1346.2514742822154,0.0499949,59.579015398837217,49.59524444190088,2000.0,49.85258682560185,59.42071945177664,0.0499949,7430400.0 
 01/06  11:00:00,-12.2,17.19417178721092,0.0,0.0,0.0,0.0,0.0,1282.2606854827952,0.0499949,59.48492229394336,49.56089731737535,2000.0,49.76069709391811,59.32887177810946,0.0499949,7394400.0 
 01/06  12:00:00,-11.9,17.15472301223576,0.0,0.0,0.0,0.0,0.0,1278.9595467980348,0.0499949,59.39826484151815,49.50685936487187,2000.0,49.6866346232952,59.25484320623226,0.0499949,7437600.0 
 01/06  13:00:00,-11.8,17.237078158225854,0.0,0.0,0.0,0.0,0.0,1276.1350116942294,0.0499949,59.319283650405719,49.46039949788701,2000.0,49.623485705210558,59.19172319189804,0.0499949,7495200.0 
 01/06  14:00:00,-11.6,17.188309278764537,0.0,0.0,0.0,0.0,0.0,1269.2277308760533,0.0499949,59.250826365144899,49.44263636712319,2000.0,49.57498340557495,59.14324309226038,0.0499949,7452000.0 
 01/06  15:00:00,-13.2,16.92784336833609,0.0,0.0,0.0,0.0,0.0,1269.7580076246136,0.0499949,59.192769325567528,49.39486128324598,2000.0,49.532906192846628,59.10118513878554,0.0499949,7444800.0 
